id,question,ground_truth,response,bleu_qwen,meteor_qwen,rouge1_qwen,rouge2_qwen,rougeL_qwen,bertscore_qwen,bleu_vintern,meteor_vintern,rouge1_vintern,rouge2_vintern,rougeL_vintern,bertscore_vintern,delta_bleu,delta_meteor,delta_rouge1,delta_rouge2,delta_rougeL,delta_bertscore
1aa13ca2766358678e87,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là bao nhiêu?,Tỷ lệ nam giới trong độ tuổi 15-24 tham gia lực lượng lao động ở Eritrea năm 1995 khoảng 84%.,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là 50%.,0.04753592195677152,0.4990963855421686,0.6829268292682927,0.3076923076923077,0.43902439024390244,0.8849425315856934,0.0475359219567715,0.4990963855421686,0.6046511627906976,0.2926829268292683,0.4186046511627906,0.8757026195526123,2.0816681711721685e-17,0.0,0.0782756664775951,0.015009380863039434,0.020419739081111832,0.009239912033081055
fe2477d9debf1fb62a88,"Trong năm 2009, quốc gia nào có số tiền đầu tư cao nhất?","Trong năm 2009, Cộng hòa Kyrgyz có số tiền đầu tư cao nhất. Số tiền đầu tư khoảng 135 triệu USD.","Trong năm 2009, quốc gia có số tiền đầu tư cao nhất là Brazil.",0.33026679178022084,0.5164271465211905,0.5957446808510638,0.4888888888888888,0.5957446808510638,0.836031973361969,0.4555432305608524,0.6340579710144927,0.7407407407407408,0.6538461538461539,0.7407407407407408,0.8868023157119751,-0.12527643878063155,-0.1176308244933022,-0.144996059889677,-0.16495726495726504,-0.144996059889677,-0.050770342350006104
42615fe6a01b0561b2e8,Quốc gia nào có giá trung bình cao nhất?,Hoa Kỳ,Quốc gia có giá trung bình cao nhất là Mỹ với giá 194 USD.,0.0,0.0,0.0,0.0,0.0,0.6330947875976562,0.0188503190227473,0.25,0.2352941176470588,0.1333333333333333,0.2352941176470588,0.6807160973548889,-0.0188503190227473,-0.25,-0.2352941176470588,-0.1333333333333333,-0.2352941176470588,-0.047621309757232666
a0fc4d04878d5c5baf0c,Giá trị của 'expert' trên trục ngang là bao nhiêu?,Giá trị của 'expert' trên trục ngang là khoảng -4.,Giá trị của 'expert' trên trục ngang là 0.,0.6728850678464081,0.7781250000000001,0.8461538461538461,0.8333333333333333,0.8461538461538461,0.9423930048942566,0.842362674378975,0.920940170940171,0.896551724137931,0.888888888888889,0.896551724137931,0.9655155539512634,-0.16947760653256694,-0.14281517094017093,-0.050397877984084904,-0.05555555555555569,-0.050397877984084904,-0.023122549057006836
e359fd87cd666e2c95b8,Quốc gia nào có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015?,"Mexico có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015, với 26,8%.",Quốc gia có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015 là Mexico.,0.6623435934063268,0.7826473285943591,0.8333333333333334,0.782608695652174,0.7916666666666666,0.8897912502288818,0.7965670178751182,0.8880208333333333,0.9019607843137256,0.8979591836734695,0.9019607843137256,0.9821727275848388,-0.13422342446879143,-0.10537350473897411,-0.06862745098039225,-0.11535048802129555,-0.11029411764705899,-0.09238147735595692
f4e00bbf60cd637b179f,Năm nào có số lượng hành khách cao nhất?,"Năm 2019 có số lượng hành khách cao nhất, đạt 44.34 triệu người.","Số lượng hành khách cao nhất là năm 2019 với 44,34 triệu hành khách.",0.09223590100611109,0.4893410852713178,0.7999999999999999,0.6511627906976744,0.6222222222222222,0.8991280198097229,0.6703420896351792,0.8436109345200256,0.9302325581395348,0.8780487804878048,0.9302325581395348,0.9805678725242616,-0.578106188629068,-0.35426984924870775,-0.13023255813953483,-0.22688598979013042,-0.3080103359173125,-0.08143985271453869
8f4610502d0d50af9602,Năm nào tỷ lệ nhập học tại Kenya thấp nhất?,"Năm 2002, tỷ lệ nhập học sơ cấp tại Kenya thấp nhất, khoảng 62.5%.",Tỷ lệ nhập học tại Kenya thấp nhất vào năm 2000.,0.17632778423526832,0.5172413793103449,0.7317073170731708,0.6153846153846153,0.6341463414634146,0.8332687020301819,0.3725742310754033,0.7205058516833988,0.7441860465116279,0.5853658536585366,0.6976744186046512,0.9260806441307068,-0.19624644684013495,-0.2032644723730539,-0.01247872943845707,0.030018761726078758,-0.06352807714123654,-0.0928119421005249
3d9dd8bed0478c7ddd43,Năm nào có số lượng vụ tấn công khủng bố cao nhất?,Năm 2007 có số vụ tấn công khủng bố cao nhất với 6.608 vụ.,"Năm 2006 có số lượng vụ tấn công khủng bố cao nhất với 6,608 vụ.",0.4617366309441026,0.7170781893004116,0.909090909090909,0.8095238095238095,0.909090909090909,0.9839932918548584,0.4089601472043678,0.7999999999999999,0.909090909090909,0.8095238095238095,0.909090909090909,0.9769818782806396,0.052776483739734814,-0.08292181069958837,0.0,0.0,0.0,0.00701141357421875
43d3dbfd45e54ff9b677,"Ở quốc gia nào mà mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất?","Ở toàn cầu, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" đạt mức cao nhất với 66%.","Ở Pháp, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất.",0.5011620939088955,0.7095761381475667,0.793103448275862,0.75,0.793103448275862,0.9237450361251831,0.5412760571176007,0.782820351758794,0.7999999999999999,0.7241379310344829,0.7666666666666667,0.9471379518508912,-0.040113963208705194,-0.07324421361122735,-0.006896551724137945,0.025862068965517127,0.02643678160919527,-0.02339291572570812
919986ca06dfbb510312,Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là bao nhiêu và năm nào?,"Số ca tử vong do sốt rét cao nhất là khoảng 22 trường hợp, xảy ra vào năm 1990.",Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là 20 và năm đó là 1994.,0.30094298890378757,0.6114130434782608,0.6666666666666666,0.4727272727272727,0.5964912280701754,0.8567782640457153,0.3622755743601024,0.7133152173913044,0.7333333333333334,0.5862068965517241,0.6666666666666666,0.8832709789276123,-0.061332585456314814,-0.10190217391304368,-0.06666666666666676,-0.11347962382445137,-0.07017543859649122,-0.026492714881896973
0a734ad24a1f77f4deeb,Giá trị của từ khóa 'income' là bao nhiêu?,Giá trị của từ khóa 'income' nằm khoảng 10^9.,Giá trị của từ khóa 'income' là 10^9.,0.676130446299448,0.8501505541674674,0.8,0.6956521739130435,0.8,0.9698495864868164,0.7611606003349892,0.920940170940171,0.888888888888889,0.8,0.888888888888889,0.9827643632888794,-0.08503015403554126,-0.07078961677270357,-0.0888888888888889,-0.10434782608695659,-0.0888888888888889,-0.012914776802062988
7c507dac82cecc670a6d,Loại hàng nào có lượng TEU cao nhất và giá trị cụ thể là bao nhiêu?,"Loại hàng Chartered có lượng TEU cao nhất, với 2.841.498 TEU.","Loại hàng có lượng TEU cao nhất là ""Chartered"" với 2841498 TEU và giá trị là 30000000.",0.2383041256525615,0.6523622047244095,0.7499999999999999,0.5263157894736842,0.7000000000000001,0.8561968207359314,0.6591844162499148,0.9759221311475412,1.0,1.0,1.0,0.9789282083511353,-0.4208802905973532,-0.3235599264231317,-0.2500000000000001,-0.4736842105263158,-0.29999999999999993,-0.12273138761520386
cbb079d595317ae3f6ac,Khách nào ở lại lâu nhất trong khách sạn vào tháng 11 năm 2021?,Khách số 521 ở lại lâu nhất với 10 ngày.,Khách 521 ở lại lâu nhất trong khách sạn vào tháng 11 năm 2021.,0.2891784933232572,0.5950875925591476,0.6486486486486486,0.4571428571428571,0.5945945945945945,0.7930633425712585,0.39073802494525,0.8730088495575221,0.9032258064516128,0.7586206896551724,0.9032258064516128,0.9293522834777832,-0.10155953162199283,-0.27792125699837456,-0.2545771578029642,-0.3014778325123153,-0.30863121185701825,-0.13628894090652466
195ec4c561ee4daaddc5,HICP đạt mức tăng trưởng cao nhất vào tháng nào trong năm 2018?,HICP đạt mức tăng trưởng cao nhất vào tháng 9 năm 2018 với mức 3.3%.,HICP đạt mức tăng trưởng cao nhất vào tháng 11/2018.,0.42946831450777656,0.5587622254288921,0.7619047619047621,0.7000000000000001,0.7619047619047621,0.9223669767379761,0.521873921269267,0.703125,0.8085106382978724,0.7111111111111111,0.8085106382978724,0.977924644947052,-0.09240560676149046,-0.1443627745711079,-0.04660587639311031,-0.011111111111111072,-0.04660587639311031,-0.05555766820907593
aa76c7444aac03a9b3b5,Vật thể nào được ưa chuộng nhất?,Vật thể được ưa chuộng nhất là bánh với khoảng 9 người chọn.,"Vật thể được ưa chuộng nhất là ""cake"".",0.3347189874003768,0.5033238366571701,0.6249999999999999,0.6,0.6249999999999999,0.8692530989646912,0.4231178541610578,0.8020325203252032,0.8837209302325582,0.7804878048780488,0.8837209302325582,0.9302083253860474,-0.08839886676068098,-0.29870868366803316,-0.25872093023255827,-0.18048780487804883,-0.25872093023255827,-0.0609552264213562
e1309fef750547d0be87,Thuật toán nào có độ chính xác cao nhất trên đồ thị?,"Dựa trên đồ thị, thuật toán 'scheme' và 'child' có độ chính xác cao nhất, xấp xỉ 9 và 9 lần lượt.","Thuật toán ""child"" có độ chính xác cao nhất trên đồ thị.",0.10071354888662293,0.3774493147581833,0.6956521739130436,0.5909090909090909,0.608695652173913,0.8342361450195312,0.2592671170030563,0.4902071776293445,0.608695652173913,0.5,0.608695652173913,0.834519624710083,-0.1585535681164334,-0.11275786287116124,0.0869565217391306,0.09090909090909094,0.0,-0.0002834796905517578
60c3580658199254c4a3,Quốc gia nào có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984?,"Chile có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984, vượt quá 7% GDP.",Quốc gia Chile có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984.,0.5448734682196882,0.6646631605309292,0.8695652173913043,0.8181818181818182,0.8260869565217391,0.9100965261459351,0.6002314985235407,0.7645040439760513,0.7916666666666666,0.7391304347826085,0.7916666666666666,0.9397624135017396,-0.05535803030385256,-0.0998408834451221,0.0778985507246377,0.0790513833992097,0.034420289855072506,-0.029665887355804554
f9514c7d309e638c60cb,Khu vực nào có giá trị chất lượng không khí cao nhất trong năm 2013?,"Clark có giá trị chất lượng không khí cao nhất trong năm 2013, xấp xỉ 55.",Khu vực Yavapai có giá trị chất lượng không khí cao nhất trong năm 2013.,0.6173028691712479,0.7217391304347825,0.7906976744186046,0.7804878048780488,0.7906976744186046,0.8531515598297119,0.5085991394194219,0.8583990795529257,0.7450980392156864,0.6530612244897959,0.7058823529411765,0.8836280107498169,0.10870372975182596,-0.13665994911814316,0.04559963520291821,0.12742658038825294,0.0848153214774281,-0.03047645092010498
e0fac40bee0de5e4a44b,Đối tượng nào được ưa thích nhất và bao nhiêu người chọn nó?,"Đối tượng được ưa thích nhất là 'focus', với khoảng 6 người chọn.",Câu hỏi: Đối tượng nào được ưa thích nhất và bao nhiêu người chọn nó?,0.08662350693165403,0.37751677852349,0.6818181818181818,0.47619047619047616,0.6363636363636365,0.743519127368927,1.0,0.999851851851852,1.0,1.0,1.0,0.9999998807907104,-0.913376493068346,-0.6223350733283619,-0.31818181818181823,-0.5238095238095238,-0.36363636363636354,-0.25648075342178345
687d94b15f29c8096a72,Số lượng tử vong ở trẻ sơ sinh trong năm 1990 của nhóm quốc gia có thu nhập trung bình cao là bao nhiêu?,Khoảng 2.178.166 trường hợp.,Số lượng tử vong ở trẻ sơ sinh trong năm 1990 của nhóm quốc gia có thu nhập trung bình cao là 2000000.,0.010802314890908065,0.0925925925925926,0.15789473684210528,0.0,0.15789473684210528,0.61406010389328,0.0096299436141881,0.0892857142857142,0.2222222222222222,0.0,0.1333333333333333,0.6370075941085815,0.0011723712767199648,0.003306878306878397,-0.06432748538011693,0.0,0.02456140350877198,-0.022947490215301514
f442a33f3bd8d0728c0a,Số con sinh ra trung bình trên mỗi phụ nữ trong năm 2009 là bao nhiêu?,1.58,Số con sinh ra trung bình trên mỗi phụ nữ trong năm 2009 là 1.58.,0.01428363257865929,0.2173913043478261,0.18181818181818182,0.1,0.18181818181818182,0.6078524589538574,0.0142836325786592,0.2173913043478261,0.1818181818181818,0.1,0.1818181818181818,0.6078524589538574,9.020562075079397e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0
06b8897d8c40ddcd92f4,Năm nào có tỷ lệ sinh cao nhất đối với Honduras?,"Năm 1976 có tỷ lệ sinh cao nhất đối với Honduras, khoảng 45 trẻ em trên 1000 người dân.",Năm 2001 có tỷ lệ sinh cao nhất đối với Honduras.,0.33786419295334214,0.5419222903885481,0.65,0.5789473684210525,0.65,0.8889493942260742,0.6086700968648568,0.8139255702280912,0.8235294117647058,0.6938775510204083,0.7843137254901961,0.9328604340553284,-0.2708059039115147,-0.2720032798395431,-0.17352941176470582,-0.11493018259935572,-0.13431372549019605,-0.04391103982925415
a742b3523be3becfb540,Doanh thu của công ty trong năm 2012 là bao nhiêu?,Doanh thu của công ty trong năm 2012 là 5.089 triệu USD.,"Doanh thu của công ty trong năm 2012 là 3,711 tỷ USD.",0.6315552371794037,0.813692480359147,0.787878787878788,0.7096774193548386,0.787878787878788,0.9751383662223816,0.6340466277046861,0.8972972972972975,0.8333333333333333,0.7647058823529411,0.8333333333333333,0.9708040952682496,-0.0024913905252824664,-0.08360481693815047,-0.0454545454545453,-0.05502846299810249,-0.0454545454545453,0.004334270954131969
67748b00f3006fd41236,Năm nào có tỷ suất lợi nhuận gộp cao nhất?,"Năm 2015 và 2016 có tỷ suất lợi nhuận gộp cao nhất, đạt lần lượt là 46% và 46.2%.",Tỷ suất lợi nhuận gộp cao nhất là năm 2017 với tỷ lệ 46.2%.,0.16877772000449076,0.5015544041450778,0.8,0.7083333333333334,0.7200000000000001,0.8787153959274292,0.3655281142832325,0.5641673446666382,0.6808510638297872,0.6222222222222222,0.6808510638297872,0.9248390793800354,-0.19675039427874175,-0.06261294052156041,0.11914893617021283,0.08611111111111114,0.03914893617021287,-0.0461236834526062
21d1e48876dcc18cc326,Tỷ lệ dân số nông thôn ở quần đảo Faroe vào năm 1940 là bao nhiêu?,Khoảng 83% dân số ở quần đảo Faroe sinh sống ở khu vực nông thôn vào năm 1940.,Tỷ lệ dân số nông thôn ở quần đảo Faroe vào năm 1940 là 80%.,0.1259878428898681,0.5597972972972972,0.7111111111111111,0.5581395348837209,0.5333333333333332,0.853092610836029,0.0024748094101847,0.072463768115942,0.1428571428571428,0.0769230769230769,0.1428571428571428,0.6978386044502258,0.12351303347968341,0.4873335291813552,0.5682539682539683,0.48121645796064405,0.3904761904761904,0.15525400638580322
8ece6e0a8cecb8ce6356,Năm nào có cán cân ngân sách tốt nhất (dư hụt ngân sách thấp nhất) theo biểu đồ này?,"Năm 2018 có cán cân ngân sách tốt nhất, với mức dư hụt chỉ là 1,81% GDP.",Năm 2018 có cán cân ngân sách tốt nhất (dư hụt ngân sách thấp nhất) theo biểu đồ này.,0.3708163623065084,0.45098039215686275,0.6666666666666666,0.5862068965517241,0.6666666666666666,0.8504959344863892,0.2281684903997393,0.5379971590909091,0.6969696969696969,0.5625,0.5757575757575758,0.8761643767356873,0.14264787190676909,-0.08701676693404631,-0.030303030303030276,0.023706896551724088,0.09090909090909083,-0.025668442249298096
28daf3968a35ab54b538,Mặt hàng nào có doanh số bán cao nhất và doanh số bán là bao nhiêu?,"Mặt hàng ""unity"" có doanh số bán cao nhất với 8 đơn vị.",Mặt hàng Unity có doanh số bán cao nhất với 8 đơn vị.,0.6728850678464081,0.8506585743801651,1.0,1.0,1.0,0.9578582048416138,0.3759663529467017,0.7389312977099237,0.8888888888888888,0.8235294117647058,0.8888888888888888,0.9525473713874816,0.2969187148997064,0.1117272766702414,0.11111111111111116,0.17647058823529416,0.11111111111111116,0.005310833454132191
80e86b64570fae0c3d16,"Vào năm 1980, quốc gia nào có tỷ lệ phụ nữ tự kinh doanh cao nhất?","Ý (Italy) có tỷ lệ phụ nữ tự kinh doanh cao nhất vào năm 1980, khoảng 26% tổng số việc làm của phụ nữ.","Vào năm 1980, quốc gia có tỷ lệ phụ nữ tự kinh doanh cao nhất là Bỉ.",0.2956063653089218,0.5209897397397396,0.6923076923076923,0.56,0.4615384615384615,0.8574222922325134,0.4392830731146739,0.5663756733090985,0.6153846153846153,0.6,0.6153846153846153,0.8966051340103149,-0.1436767078057521,-0.04538593356935894,0.07692307692307698,-0.039999999999999925,-0.1538461538461538,-0.039182841777801514
aa938b1abb77c3a276ff,Số ca tử vong do sốt rét ở Angola vào năm 1991 là bao nhiêu?,Khoảng 4.300 ca.,"Số ca tử vong do sốt rét ở Angola vào năm 1991 là 6,000.",0.01553712569276035,0.125,0.08695652173913045,0.0,0.08695652173913045,0.6381918787956238,0.0132179476263772,0.238095238095238,0.24,0.0869565217391304,0.24,0.6434516906738281,0.002319178066383149,-0.113095238095238,-0.15304347826086956,-0.0869565217391304,-0.15304347826086956,-0.005259811878204346
cba87f3ada6746497d3e,"Vào năm 1997, quốc gia nào có chi tiêu y tế công cao nhất tính theo phần trăm GDP?","Năm 1997, Tonga có mức chi tiêu y tế công cao nhất trong số các quốc gia được hiển thị trên đồ thị, khoảng 30% GDP.",Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.5743312835693359,0.2147472655869624,0.5467609313763159,0.5964912280701754,0.509090909090909,0.5263157894736843,0.8553192615509033,-0.2147472655869624,-0.5467609313763159,-0.5964912280701754,-0.509090909090909,-0.5263157894736843,-0.2809879779815674
b5a4f2d84c526bf7ea1e,Giá trị nhượng quyền thương mại trong năm 2010 khoảng bao nhiêu triệu USD?,Giá trị nhượng quyền thương mại trong năm 2010 xấp xỉ 994 triệu USD.,Giá trị nhượng quyền thương mại trong năm 2010 khoảng 989 triệu USD.,0.587728372510532,0.813692480359147,0.8292682926829269,0.7692307692307692,0.8292682926829269,0.971568763256073,0.53107253497887,0.8063619174730285,0.7906976744186046,0.7317073170731706,0.7906976744186046,0.9530170559883118,0.056655837531662034,0.007330562886118441,0.03857061826432229,0.03752345215759856,0.03857061826432229,0.01855170726776123
3fb27f1c58bc35f2be7d,Tỷ lệ giới tính ở Mexico năm 1950 khoảng bao nhiêu?,Khoảng 94-95.,Tỷ lệ giới tính ở Mexico năm 1950 khoảng 94%.,0.021105340631872645,0.2702702702702703,0.3529411764705882,0.26666666666666666,0.3529411764705882,0.6237229704856873,0.1351200154807034,0.3333333333333333,0.5714285714285715,0.4,0.5714285714285715,0.8240694999694824,-0.11401467484883077,-0.06306306306306303,-0.2184873949579833,-0.13333333333333336,-0.2184873949579833,-0.20034652948379517
56442d5d42599d2d49aa,"Năm 2019, bang nào có số lượng địa điểm cắm trại nhiều nhất và năm 2020 thì sao?","Năm 2019, bang Bavaria có số lượng địa điểm cắm trại nhiều nhất, với khoảng 421 địa điểm.  Năm 2020,  Bavaria cũng có số lượng địa điểm cắm trại nhiều nhất, khoảng 447 địa điểm.","Năm 2019, bang Bavaria có số lượng địa điểm cắm trại nhiều nhất với 421 địa điểm. Năm 2020, số lượng địa điểm cắm trại giảm xuống còn 355 địa điểm.",0.5314115859303173,0.6865581395348838,0.8461538461538463,0.7647058823529411,0.8269230769230769,0.9270179867744446,0.5425232465761056,0.7518322555359593,0.8288288288288289,0.7522935779816514,0.8288288288288289,0.8979876041412354,-0.01111166064578828,-0.06527411600107558,0.017325017325017344,0.012412304371289706,-0.00190575190575204,0.02903038263320923
5c69d5264a4df6dd64be,Giá cổ phiếu B vào tháng 6 năm 2016 là bao nhiêu (USD)?,Khoảng 38 USD,Giá cổ phiếu B vào tháng 6 năm 2016 là 40 USD.,0.017033186037639283,0.12820512820512822,0.2,0.0,0.2,0.6951485276222229,0.0155371256927603,0.25,0.2727272727272727,0.1,0.2727272727272727,0.6986161470413208,0.0014960603448789835,-0.12179487179487178,-0.0727272727272727,-0.1,-0.0727272727272727,-0.0034676194190979004
5412db13f9ffcbea1470,"Năm 2006, quốc gia nào có cán cân tài khoản vãng lai cao nhất, đo bằng phần trăm GDP?","Năm 2006, Canada có cán cân tài khoản vãng lai cao nhất, xấp xỉ 1,4% GDP.","Năm 2006, quốc gia Canada có cán cân tài khoản vãng lai cao nhất, đo bằng phần trăm GDP.",0.5312583871630396,0.8024918225587122,0.7272727272727272,0.6415094339622641,0.7272727272727272,0.913578987121582,0.7447819789879647,0.8737244897959183,0.8571428571428572,0.7659574468085107,0.8571428571428572,0.9781081080436708,-0.21352359182492509,-0.07123266723720612,-0.12987012987013002,-0.12444801284624663,-0.12987012987013002,-0.06452912092208873
b5c50ce3c872d92a91a2,Mặt hàng nào bán được nhiều nhất?,"Mặt hàng được bán nhiều nhất là ""cap"" và ""widow"", với khoảng 9 sản phẩm.","Mặt hàng bán được nhiều nhất là ""future"".",0.13080542979515325,0.38026055521451463,0.6486486486486487,0.4571428571428571,0.5945945945945945,0.8456608653068542,0.1721290477380984,0.5179807907080635,0.8837209302325582,0.5365853658536586,0.744186046511628,0.8691681623458862,-0.041323617942945146,-0.13772023549354884,-0.23507228158390947,-0.0794425087108015,-0.1495914519170335,-0.023507297039031982
af707149b01ec7e81c2c,Nhóm tuổi nào có tỷ lệ sử dụng cần sa cao nhất trong năm 2013-2016?,Nhóm tuổi từ 18-25 có tỷ lệ sử dụng cần sa cao nhất là 31.1% trong năm 2013-2016.,Nhóm tuổi 18-25 năm có tỷ lệ sử dụng cần sa cao nhất trong năm 2013-2016.,0.5409790197414176,0.7945335710041592,0.8846153846153846,0.76,0.8846153846153846,0.9317317605018616,0.5695988432761473,0.8833545802221817,0.981132075471698,0.8235294117647058,0.8679245283018868,0.9636513590812684,-0.028619823534729694,-0.0888210092180225,-0.09651669085631343,-0.06352941176470583,0.01669085631349776,-0.03191959857940685
