id,question,ground_truth,response_pretrain,response_finetune,bleu_pretrain,bleu_finetune,meteor_pretrain,meteor_finetune,rouge1_pretrain,rouge1_finetune,rouge2_pretrain,rouge2_finetune,rougeL_pretrain,rougeL_finetune,bertscore_pretrain,bertscore_finetune
1aa13ca2766358678e87,"<image>
Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là bao nhiêu?",Tỷ lệ nam giới trong độ tuổi 15-24 tham gia lực lượng lao động ở Eritrea năm 1995 khoảng 84%.,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là khoảng 84%.,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 xấp xỉ 60%.,0.21457092748493925,0.04753592195677152,0.6472471723220226,0.4990963855421686,0.7906976744186047,0.6046511627906976,0.39024390243902435,0.2926829268292683,0.5581395348837209,0.41860465116279066,0.8884634375572205,0.8757026195526123
fe2477d9debf1fb62a88,"<image>
Trong năm 2009, quốc gia nào có số tiền đầu tư cao nhất?","Trong năm 2009, Cộng hòa Kyrgyz có số tiền đầu tư cao nhất. Số tiền đầu tư khoảng 135 triệu USD.","Trong năm 2009, quốc gia có số tiền đầu tư cao nhất là Trung Quốc.","Trong năm 2009, Cộng hòa Dominica có số tiền đầu tư cao nhất, xấp xỉ 1 triệu USD.",0.33026679178022084,0.4555432305608524,0.5164271465211905,0.6340579710144927,0.5714285714285714,0.7407407407407408,0.46808510638297873,0.6538461538461539,0.5714285714285714,0.7407407407407408,0.843229353427887,0.8868022561073303
42615fe6a01b0561b2e8,"<image>
Quốc gia nào có giá trung bình cao nhất?",Hoa Kỳ,Quốc gia có giá trung bình cao nhất là United States.,"Hoa Kỳ có giá trung bình cao nhất, khoảng 194 đô la Mỹ.",0.0,0.018850319022747353,0.0,0.25000000000000006,0.0,0.23529411764705882,0.0,0.13333333333333333,0.0,0.23529411764705882,0.6540133357048035,0.6807162761688232
a0fc4d04878d5c5baf0c,"<image>
Giá trị của 'expert' trên trục ngang là bao nhiêu?",Giá trị của 'expert' trên trục ngang là khoảng -4.,Giá trị của 'expert' trên trục ngang là -2.5.,Giá trị của 'expert' trên trục ngang là khoảng -2.5.,0.6871280435782894,0.842362674378975,0.8440643218655903,0.920940170940171,0.8148148148148148,0.896551724137931,0.8,0.888888888888889,0.8148148148148148,0.896551724137931,0.9492467641830444,0.9655154347419739
e359fd87cd666e2c95b8,"<image>
Quốc gia nào có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015?","Mexico có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015, với 26,8%.",Quốc gia có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015 là Nhật Bản.,"Nhật Bản có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015, với 26.8%.",0.650185334030003,0.7965670178751182,0.7290073798284689,0.8880208333333333,0.7450980392156864,0.9019607843137256,0.7346938775510203,0.8979591836734695,0.7450980392156864,0.9019607843137256,0.8811690807342529,0.9821727275848389
f4e00bbf60cd637b179f,"<image>
Năm nào có số lượng hành khách cao nhất?","Năm 2019 có số lượng hành khách cao nhất, đạt 44.34 triệu người.","Năm 2019 có số lượng hành khách cao nhất với 44,34 triệu người.","Năm 2019 có số lượng hành khách cao nhất, khoảng 44,34 triệu người.",0.5833510584342544,0.6703420896351792,0.7720930232558141,0.8436109345200256,0.9302325581395349,0.9302325581395349,0.8780487804878048,0.8780487804878048,0.9302325581395349,0.9302325581395349,0.9736741781234741,0.9805678725242615
8f4610502d0d50af9602,"<image>
Năm nào tỷ lệ nhập học tại Kenya thấp nhất?","Năm 2002, tỷ lệ nhập học sơ cấp tại Kenya thấp nhất, khoảng 62.5%.","Năm 2010, tỷ lệ nhập học tại Kenya thấp nhất.","Năm 2010, tỷ lệ nhập học tại Kenya thấp nhất, xấp xỉ 65%.",0.24537401377330284,0.3725742310754033,0.56747552149851,0.7205058516833988,0.7692307692307693,0.7441860465116279,0.6486486486486486,0.5853658536585366,0.7692307692307693,0.6976744186046512,0.8900165557861328,0.9236098527908325
3d9dd8bed0478c7ddd43,"<image>
Năm nào có số lượng vụ tấn công khủng bố cao nhất?",Năm 2007 có số vụ tấn công khủng bố cao nhất với 6.608 vụ.,Năm 2006 có số lượng vụ tấn công khủng bố cao nhất với 6.210 tấn.,"Năm 2006 có số lượng vụ tấn công khủng bố cao nhất, với 6.608 vụ tấn công.",0.4211813371894875,0.33428661215627314,0.7111519232731354,0.6790983606557376,0.7999999999999999,0.8333333333333334,0.6976744186046512,0.7391304347826088,0.7999999999999999,0.8333333333333334,0.9643650054931641,0.9603537321090698
43d3dbfd45e54ff9b677,"<image>
Ở quốc gia nào mà mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất?","Ở toàn cầu, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" đạt mức cao nhất với 66%.","Ở quốc gia Pháp, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất.","Ở Pháp, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất, đạt 62%.",0.5069145275745218,0.5412760571176007,0.7059558517284465,0.782820351758794,0.7868852459016394,0.7999999999999999,0.711864406779661,0.7241379310344829,0.7868852459016394,0.7666666666666667,0.9163954257965088,0.9471380114555359
919986ca06dfbb510312,"<image>
Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là bao nhiêu và năm nào?","Số ca tử vong do sốt rét cao nhất là khoảng 22 trường hợp, xảy ra vào năm 1990.",Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là khoảng 23.,Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là khoảng 22 ca vào năm 1993.,0.38053710786825434,0.36227557436010244,0.5964187327823692,0.7133152173913044,0.6666666666666666,0.7333333333333334,0.5,0.5862068965517241,0.5555555555555555,0.6666666666666666,0.8781294226646423,0.8832710981369019
0a734ad24a1f77f4deeb,"<image>
Giá trị của từ khóa 'income' là bao nhiêu?",Giá trị của từ khóa 'income' nằm khoảng 10^9.,Giá trị của từ khóa 'income' là 10^9.,Giá trị của từ khóa 'income' là khoảng 10^9.,0.676130446299448,0.7611606003349892,0.8501505541674674,0.920940170940171,0.8,0.888888888888889,0.6956521739130435,0.8,0.8,0.888888888888889,0.9698495864868164,0.9827643632888794
7c507dac82cecc670a6d,"<image>
Loại hàng nào có lượng TEU cao nhất và giá trị cụ thể là bao nhiêu?","Loại hàng Chartered có lượng TEU cao nhất, với 2.841.498 TEU.",Loại hàng Chartered có lượng TEU cao nhất là 2.841.498 và giá trị cụ thể là 2.841.498.,"Loại hàng 'Chartered' có lượng TEU cao nhất, với 2.841.498 TEU.",0.456083954535194,0.6591844162499148,0.7218239745121466,0.9759221311475411,0.7441860465116279,1.0,0.6341463414634146,1.0,0.7441860465116279,1.0,0.8823925852775574,0.9789283275604248
cbb079d595317ae3f6ac,"<image>
Khách nào ở lại lâu nhất trong khách sạn vào tháng 11 năm 2021?",Khách số 521 ở lại lâu nhất với 10 ngày.,Khách Stay251 ở lại lâu nhất với 9 ngày.,Khách số 521 (Guest521) ở lại lâu nhất với 9 ngày.,0.42268392163412416,0.39073802494525,0.7145928899082569,0.8730088495575221,0.8275862068965518,0.9032258064516129,0.6666666666666666,0.7586206896551724,0.8275862068965518,0.9032258064516129,0.9284176826477051,0.9293521642684937
195ec4c561ee4daaddc5,"<image>
HICP đạt mức tăng trưởng cao nhất vào tháng nào trong năm 2018?",HICP đạt mức tăng trưởng cao nhất vào tháng 9 năm 2018 với mức 3.3%.,HICP đạt mức tăng trưởng cao nhất vào tháng 8 năm 2018.,"HICP đạt mức tăng trưởng cao nhất vào tháng 8 năm 2018, đạt 3.2%.",0.4919625503668659,0.521873921269267,0.6720173765628311,0.703125,0.8181818181818181,0.8085106382978724,0.761904761904762,0.7111111111111111,0.8181818181818181,0.8085106382978724,0.9272977113723755,0.9779245853424072
aa76c7444aac03a9b3b5,"<image>
Vật thể nào được ưa chuộng nhất?",Vật thể được ưa chuộng nhất là bánh với khoảng 9 người chọn.,Vật thể được ưa chuộng nhất là cake.,"Vật thể được ưa chuộng nhất là 'cake', với khoảng 9 người lựa chọn.",0.31499993000872456,0.42311785416105785,0.5120772946859904,0.8020325203252032,0.6249999999999999,0.8837209302325582,0.6,0.7804878048780488,0.6249999999999999,0.8837209302325582,0.8838618397712708,0.9302083253860474
e1309fef750547d0be87,"<image>
Thuật toán nào có độ chính xác cao nhất trên đồ thị?","Dựa trên đồ thị, thuật toán 'scheme' và 'child' có độ chính xác cao nhất, xấp xỉ 9 và 9 lần lượt.",Thuật toán scheme có độ chính xác cao nhất trên đồ thị.,"Thuật toán 'child' có độ chính xác cao nhất, khoảng 9.",0.08050638998272938,0.2592671170030563,0.38094421582075905,0.49020717762934457,0.6956521739130436,0.608695652173913,0.5909090909090909,0.5,0.608695652173913,0.608695652173913,0.7950596213340759,0.834519624710083
60c3580658199254c4a3,"<image>
Quốc gia nào có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984?","Chile có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984, vượt quá 7% GDP.",Quốc gia có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984 là Chile.,"Costa Rica có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984, xấp xỉ 7%.",0.5008118522903202,0.6002314985235407,0.6559295031365131,0.7645040439760513,0.851063829787234,0.7916666666666666,0.7555555555555555,0.7391304347826085,0.7659574468085107,0.7916666666666666,0.8868311643600464,0.9397624135017395
f9514c7d309e638c60cb,"<image>
Khu vực nào có giá trị chất lượng không khí cao nhất trong năm 2013?","Clark có giá trị chất lượng không khí cao nhất trong năm 2013, xấp xỉ 55.","Khu vực có giá trị chất lượng không khí cao nhất trong năm 2013 là Vail, Wyoming.","Khu vực có giá trị chất lượng không khí cao nhất trong năm 2013 là Clark, với giá trị khoảng 55.",0.579558149889942,0.5085991394194219,0.7722290604302211,0.8583990795529257,0.7555555555555555,0.7450980392156864,0.7441860465116279,0.6530612244897959,0.7555555555555555,0.7058823529411765,0.8283446431159973,0.8836281299591064
e0fac40bee0de5e4a44b,"<image>
Đối tượng nào được ưa thích nhất và bao nhiêu người chọn nó?","Đối tượng được ưa thích nhất là 'focus', với khoảng 6 người chọn.","Đối tượng được ưa thích nhất là focus, với 6 người chọn.","Đối tượng được ưa thích nhất là 'focus', với khoảng 6 người chọn.",0.4595289664603054,1.0,0.8012093726379441,0.9998518518518519,0.9473684210526316,1.0,0.8888888888888888,1.0,0.9473684210526316,1.0,0.9634650945663452,0.9999999403953552
687d94b15f29c8096a72,"<image>
Số lượng tử vong ở trẻ sơ sinh trong năm 1990 của nhóm quốc gia có thu nhập trung bình cao là bao nhiêu?",Khoảng 2.178.166 trường hợp.,Số lượng tử vong ở trẻ sơ sinh trong năm 1990 của nhóm quốc gia có thu nhập trung bình cao là khoảng 25.000.,"Năm 1990, số lượng tử vong ở trẻ sơ sinh của nhóm quốc gia có thu nhập trung bình cao xấp xỉ 25.000 người.",0.010182425646195498,0.010182425646195498,0.1818181818181818,0.0909090909090909,0.24390243902439024,0.19047619047619047,0.05128205128205128,0.0,0.14634146341463417,0.14285714285714288,0.6455686688423157,0.6418286561965942
f442a33f3bd8d0728c0a,"<image>
Số con sinh ra trung bình trên mỗi phụ nữ trong năm 2009 là bao nhiêu?",1.58,Số con sinh ra trung bình trên mỗi phụ nữ trong năm 2009 là 1.58.,Số con sinh ra trung bình trên mỗi phụ nữ trong năm 2009 là 1.58.,0.01428363257865929,0.01428363257865929,0.2173913043478261,0.2173913043478261,0.18181818181818182,0.18181818181818182,0.1,0.1,0.18181818181818182,0.18181818181818182,0.6078523993492126,0.6078522801399231
06b8897d8c40ddcd92f4,"<image>
Năm nào có tỷ lệ sinh cao nhất đối với Honduras?","Năm 1976 có tỷ lệ sinh cao nhất đối với Honduras, khoảng 45 trẻ em trên 1000 người dân.",Năm 1976.,"Năm 1976 có tỷ lệ sinh cao nhất đối với Honduras, xấp xỉ 45 người trên 1000 người.",0.0025005464067141252,0.6086700968648568,0.16381766381766383,0.8139255702280912,0.20689655172413793,0.8235294117647058,0.14814814814814814,0.6938775510204083,0.20689655172413793,0.7843137254901961,0.6689894199371338,0.9328603744506836
a742b3523be3becfb540,"<image>
Doanh thu của công ty trong năm 2012 là bao nhiêu?",Doanh thu của công ty trong năm 2012 là 5.089 triệu USD.,Doanh thu của công ty trong năm 2012 là 85.956 USD.,Doanh thu của công ty trong năm 2012 là khoảng 79.872 triệu đô la Mỹ.,0.6398166741645538,0.5008718428920987,0.8211575489862951,0.7886904761904763,0.8125,0.7567567567567567,0.7333333333333334,0.6857142857142857,0.8125,0.7567567567567567,0.9484658241271973,0.9446196556091309
67748b00f3006fd41236,"<image>
Năm nào có tỷ suất lợi nhuận gộp cao nhất?","Năm 2015 và 2016 có tỷ suất lợi nhuận gộp cao nhất, đạt lần lượt là 46% và 46.2%.",Năm 2015 có tỷ suất lợi nhuận gộp cao nhất với 46%.,"Năm 2014 có tỷ suất lợi nhuận gộp cao nhất, đạt 44.8%.",0.2803381575885727,0.36552811428323256,0.5591425619834711,0.5641673446666382,0.7659574468085106,0.6808510638297872,0.6222222222222222,0.6222222222222222,0.7659574468085106,0.6808510638297872,0.914408266544342,0.9248390793800354
21d1e48876dcc18cc326,"<image>
Tỷ lệ dân số nông thôn ở quần đảo Faroe vào năm 1940 là bao nhiêu?",Khoảng 83% dân số ở quần đảo Faroe sinh sống ở khu vực nông thôn vào năm 1940.,Tỷ lệ dân số nông thôn ở quần đảo Faroe vào năm 1940 là khoảng 80%.,Khoảng 80%,0.12577378554514695,0.0024748094101847366,0.5962615785678627,0.07246376811594203,0.7659574468085107,0.14285714285714285,0.5777777777777778,0.07692307692307693,0.5106382978723404,0.14285714285714285,0.8535463213920593,0.6978386044502258
8ece6e0a8cecb8ce6356,"<image>
Năm nào có cán cân ngân sách tốt nhất (dư hụt ngân sách thấp nhất) theo biểu đồ này?","Năm 2018 có cán cân ngân sách tốt nhất, với mức dư hụt chỉ là 1,81% GDP.",Năm 2018 có cán cân ngân sách tốt nhất (dư hụt ngân sách thấp nhất) theo biểu đồ này.,"Năm 2019 có cán cân ngân sách tốt nhất (dư hụt ngân sách thấp nhất) theo biểu đồ này, với mức -3.82%.",0.3708163623065084,0.22816849039973935,0.45098039215686275,0.5379971590909091,0.6666666666666666,0.6969696969696969,0.5862068965517241,0.5625,0.6666666666666666,0.5757575757575758,0.8504959940910339,0.8761643767356873
28daf3968a35ab54b538,"<image>
Mặt hàng nào có doanh số bán cao nhất và doanh số bán là bao nhiêu?","Mặt hàng ""unity"" có doanh số bán cao nhất với 8 đơn vị.","Mặt hàng ""unity"" có doanh số bán cao nhất với 8 đơn vị.","Mặt hàng 'unity' có doanh số bán cao nhất, khoảng 8 đơn vị.",1.0,0.3759663529467017,0.9997724169321802,0.7389312977099237,1.0,0.8888888888888888,1.0,0.8235294117647058,1.0,0.8888888888888888,1.0,0.9525473713874817
80e86b64570fae0c3d16,"<image>
Vào năm 1980, quốc gia nào có tỷ lệ phụ nữ tự kinh doanh cao nhất?","Ý (Italy) có tỷ lệ phụ nữ tự kinh doanh cao nhất vào năm 1980, khoảng 26% tổng số việc làm của phụ nữ.","Vào năm 1980, quốc gia có tỷ lệ phụ nữ tự kinh cao nhất là Úc.","Năm 1980, Ý có tỷ lệ phụ nữ tự kinh doanh cao nhất, khoảng 26%.",0.14395700495890065,0.373658208069351,0.4036199095022624,0.6384653712007973,0.7058823529411764,0.7083333333333333,0.4897959183673469,0.608695652173913,0.47058823529411764,0.5833333333333333,0.8399096131324768,0.9046286940574646
aa938b1abb77c3a276ff,"<image>
Số ca tử vong do sốt rét ở Angola vào năm 1991 là bao nhiêu?",Khoảng 4.300 ca.,Số ca tử vong do sốt rét ở Angola vào năm 1991 là khoảng 4000.,Số ca tử vong do sốt rét ở Angola vào năm 1991 là khoảng 4000 ca.,0.01428363257865929,0.013217947626377298,0.24390243902439027,0.23809523809523808,0.25,0.24,0.0909090909090909,0.08695652173913043,0.16666666666666666,0.24,0.6112638115882874,0.6434517502784729
cba87f3ada6746497d3e,"<image>
Vào năm 1997, quốc gia nào có chi tiêu y tế công cao nhất tính theo phần trăm GDP?","Năm 1997, Tonga có mức chi tiêu y tế công cao nhất trong số các quốc gia được hiển thị trên đồ thị, khoảng 30% GDP.","Vào năm 1997, Togo có chi tiêu y tế công cao nhất tính theo phần trăm GDP.","Tonga có chi tiêu y tế công cao nhất trong năm 1997, xấp xỉ 2.8% GDP.",0.12564579683697533,0.21474726558696242,0.4058441558441559,0.5467609313763159,0.6,0.5964912280701754,0.41379310344827586,0.509090909090909,0.5666666666666667,0.5263157894736843,0.8463717699050903,0.8553193211555481
b5a4f2d84c526bf7ea1e,"<image>
Giá trị nhượng quyền thương mại trong năm 2010 khoảng bao nhiêu triệu USD?",Giá trị nhượng quyền thương mại trong năm 2010 xấp xỉ 994 triệu USD.,Giá trị nhượng quyền thương mại trong năm 2010 khoảng 3.000 triệu USD.,Giá trị nhượng quyền thương mại trong năm 2010 là khoảng 1.094 triệu USD.,0.587728372510532,0.53107253497887,0.813692480359147,0.8063619174730285,0.8095238095238095,0.7906976744186046,0.75,0.7317073170731706,0.8095238095238095,0.7906976744186046,0.9533373117446899,0.9530170559883118
3fb27f1c58bc35f2be7d,"<image>
Tỷ lệ giới tính ở Mexico năm 1950 khoảng bao nhiêu?",Khoảng 94-95.,Tỷ lệ giới tính ở Mexico năm 1950 khoảng 92%.,Khoảng 93.,0.021105340631872645,0.13512001548070346,0.2702702702702703,0.3333333333333333,0.23529411764705882,0.5714285714285715,0.13333333333333333,0.4,0.23529411764705882,0.5714285714285715,0.6157158613204956,0.824069619178772
56442d5d42599d2d49aa,"<image>
Năm 2019, bang nào có số lượng địa điểm cắm trại nhiều nhất và năm 2020 thì sao?","Năm 2019, bang Bavaria có số lượng địa điểm cắm trại nhiều nhất, với khoảng 421 địa điểm.  Năm 2020,  Bavaria cũng có số lượng địa điểm cắm trại nhiều nhất, khoảng 447 địa điểm.","Năm 2019, bang có số lượng địa điểm cắm trại nhiều nhất là Ersusa với 437 địa điểm. Năm 2020, bang có số lượng địa điểm cắm trại nhiều nhất là Lower Saxony với 353 địa điểm.","Năm 2019, bang có số lượng địa điểm cắm trại nhiều nhất là Erciyesi với 421 địa điểm. Năm 2020, bang có số lượng địa điểm cắm trại nhiều nhất vẫn là Erciyesi với 421 địa điểm.",0.5116492272917238,0.5425232465761056,0.7295357827096861,0.7518322555359593,0.8181818181818182,0.8288288288288289,0.7222222222222222,0.7522935779816514,0.8181818181818182,0.8288288288288289,0.9103438854217529,0.8979876041412354
5c69d5264a4df6dd64be,"<image>
Giá cổ phiếu B vào tháng 6 năm 2016 là bao nhiêu (USD)?",Khoảng 38 USD,Giá cổ phiếu B vào tháng 6 năm 2016 là khoảng 38 USD.,Giá cổ phiếu B vào tháng 6 năm 2016 là khoảng 40 USD.,0.03285702044797773,0.01553712569276035,0.7361111111111112,0.25,0.3636363636363636,0.27272727272727276,0.3,0.1,0.3636363636363636,0.27272727272727276,0.7004518508911133,0.6986161470413208
5412db13f9ffcbea1470,"<image>
Năm 2006, quốc gia nào có cán cân tài khoản vãng lai cao nhất, đo bằng phần trăm GDP?","Năm 2006, Canada có cán cân tài khoản vãng lai cao nhất, xấp xỉ 1,4% GDP.","Năm 2006, Canada có cán cân tài khoản vãng lai cao nhất, đo bằng phần trăm GDP.","Năm 2006, Canada có cán cân tài khoản vãng lai cao nhất, khoảng 1.7% GDP.",0.6967812829199793,0.7447819789879647,0.8110207100591716,0.8737244897959183,0.7692307692307692,0.8571428571428572,0.7199999999999999,0.7659574468085107,0.7692307692307692,0.8571428571428572,0.9304325580596924,0.9781081080436707
b5c50ce3c872d92a91a2,"<image>
Mặt hàng nào bán được nhiều nhất?","Mặt hàng được bán nhiều nhất là ""cap"" và ""widow"", với khoảng 9 sản phẩm.","Mặt hàng ""cap"" bán được nhiều nhất với 9 đơn vị.","Mặt hàng 'widow' bán được nhiều nhất, với khoảng 9 đơn vị.",0.0720420275388607,0.1721290477380984,0.37528790136837825,0.5179807907080635,0.8292682926829268,0.8837209302325582,0.41025641025641024,0.5365853658536586,0.6829268292682927,0.744186046511628,0.8625509142875671,0.8691681027412415
af707149b01ec7e81c2c,"<image>
Nhóm tuổi nào có tỷ lệ sử dụng cần sa cao nhất trong năm 2013-2016?",Nhóm tuổi từ 18-25 có tỷ lệ sử dụng cần sa cao nhất là 31.1% trong năm 2013-2016.,"Nhóm tuổi 18-25 có tỷ lệ sử dụng cần sa cao nhất trong năm 2013-2016 với 31,1%.","Nhóm tuổi 18-25 có tỷ lệ sử dụng cần sa cao nhất trong năm 2013-2016, đạt 31.1%.",0.5509064257961308,0.5695988432761473,0.8336433531746033,0.8833545802221817,0.9259259259259259,0.9811320754716981,0.8076923076923077,0.8235294117647058,0.8518518518518519,0.8679245283018868,0.9683486819267273,0.9636512994766235
d4e49c4e04281e4d5f82,"<image>
Năm nào có tỷ lệ giới tính cao nhất ở nhóm tuổi 100 trong khoảng thời gian từ năm 2003 đến 2015?","Năm 2008 có tỷ lệ giới tính cao nhất, khoảng 25.",Năm 2008 có tỷ lệ giới tính cao nhất ở nhóm tuổi 100 trong khoảng thời gian từ năm 2003 đến 2015.,"Năm 2008 có tỷ lệ giới tính cao nhất, xấp xỉ 25.",0.310441435588881,0.7419446627365011,0.7231040564373898,0.9054545454545455,0.6521739130434783,0.8484848484848485,0.5909090909090909,0.7741935483870969,0.6521739130434783,0.8484848484848485,0.8343437910079956,0.9469918012619019
