id,question,ground_truth,response,bleu_gemma,meteor_gemma,rouge1_gemma,rouge2_gemma,rougeL_gemma,bertscore_gemma,bleu_vintern,meteor_vintern,rouge1_vintern,rouge2_vintern,rougeL_vintern,bertscore_vintern,delta_bleu,delta_meteor,delta_rouge1,delta_rouge2,delta_rougeL,delta_bertscore
1aa13ca2766358678e87,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là bao nhiêu?,Tỷ lệ nam giới trong độ tuổi 15-24 tham gia lực lượng lao động ở Eritrea năm 1995 khoảng 84%.,"Tôi không thể cung cấp thông tin cụ thể về tỷ lệ lao động của nam giới ở Eritrea trong năm 1995. 
Để có thông tin chính xác, bạn có thể tham khảo các nguồn sau:
* Cơ quan thống kê quốc gia của Eritrea
* Các tổ chức quốc tế",0.017335685887215155,0.30573330747850824,0.391304347826087,0.13333333333333333,0.2391304347826087,0.6845736503601074,0.0475359219567715,0.4990963855421686,0.6046511627906976,0.2926829268292683,0.4186046511627906,0.8757026195526123,-0.03020023606955634,-0.19336307806366038,-0.21334681496461066,-0.15934959349593494,-0.1794742163801819,-0.19112896919250488
fe2477d9debf1fb62a88,"Trong năm 2009, quốc gia nào có số tiền đầu tư cao nhất?","Trong năm 2009, Cộng hòa Kyrgyz có số tiền đầu tư cao nhất. Số tiền đầu tư khoảng 135 triệu USD.","Để trả lời câu hỏi này, bạn cần cung cấp biểu đồ cho tôi xem.",0.01030264956999865,0.04926108374384236,0.35294117647058826,0.0,0.23529411764705882,0.6146236658096313,0.4555432305608524,0.6340579710144927,0.7407407407407408,0.6538461538461539,0.7407407407407408,0.8868023157119751,-0.44524058099085373,-0.5847968872706504,-0.38779956427015255,-0.6538461538461539,-0.505446623093682,-0.27217864990234375
42615fe6a01b0561b2e8,Quốc gia nào có giá trung bình cao nhất?,Hoa Kỳ,"Xin lỗi, tôi cần thêm thông tin về biểu đồ để trả lời câu hỏi.",0.0,0.0,0.0,0.0,0.0,0.6024155616760254,0.0188503190227473,0.25,0.2352941176470588,0.1333333333333333,0.2352941176470588,0.6807160973548889,-0.0188503190227473,-0.25,-0.2352941176470588,-0.1333333333333333,-0.2352941176470588,-0.07830053567886353
a0fc4d04878d5c5baf0c,Giá trị của 'expert' trên trục ngang là bao nhiêu?,Giá trị của 'expert' trên trục ngang là khoảng -4.,Không có thông tin về giá trị của 'expert' trên trục ngang.,0.48633831680799433,0.6885090218423551,0.7096774193548386,0.6206896551724138,0.6451612903225806,0.8312844634056091,0.842362674378975,0.920940170940171,0.896551724137931,0.888888888888889,0.896551724137931,0.9655155539512634,-0.3560243575709807,-0.23243114909781593,-0.18687430478309242,-0.26819923371647514,-0.2513904338153504,-0.1342310905456543
e359fd87cd666e2c95b8,Quốc gia nào có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015?,"Mexico có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015, với 26,8%.","Để trả lời câu hỏi này, bạn cần cung cấp biểu đồ về tỷ lệ động vật có vú bị đe dọa.",0.2061477352156375,0.3715187732551584,0.5555555555555556,0.38461538461538464,0.4444444444444445,0.7268151640892029,0.7965670178751182,0.8880208333333333,0.9019607843137256,0.8979591836734695,0.9019607843137256,0.9821727275848388,-0.5904192826594807,-0.5165020600781749,-0.34640522875817004,-0.5133437990580849,-0.45751633986928114,-0.2553575634956359
f4e00bbf60cd637b179f,Năm nào có số lượng hành khách cao nhất?,"Năm 2019 có số lượng hành khách cao nhất, đạt 44.34 triệu người.","Xin lỗi, tôi cần thêm thông tin về biểu đồ để trả lời câu hỏi.",0.018476860420522198,0.07692307692307693,0.4186046511627907,0.0,0.23255813953488372,0.6321176886558533,0.6703420896351792,0.8436109345200256,0.9302325581395348,0.8780487804878048,0.9302325581395348,0.9805678725242616,-0.651865229214657,-0.7666878575969487,-0.511627906976744,-0.8780487804878048,-0.6976744186046511,-0.3484501838684083
8f4610502d0d50af9602,Năm nào tỷ lệ nhập học tại Kenya thấp nhất?,"Năm 2002, tỷ lệ nhập học sơ cấp tại Kenya thấp nhất, khoảng 62.5%.","Để trả lời câu hỏi này, bạn cần cung cấp biểu đồ cho tôi xem.",0.015815216252224023,0.06711409395973154,0.3555555555555555,0.09302325581395349,0.31111111111111117,0.6042944192886353,0.3725742310754033,0.7205058516833988,0.7441860465116279,0.5853658536585366,0.6976744186046512,0.9260806441307068,-0.35675901482317923,-0.6533917577236672,-0.3886304909560724,-0.49234259784458306,-0.38656330749354,-0.32178622484207153
3d9dd8bed0478c7ddd43,Năm nào có số lượng vụ tấn công khủng bố cao nhất?,Năm 2007 có số vụ tấn công khủng bố cao nhất với 6.608 vụ.,"Để trả lời câu hỏi này, tôi cần biểu đồ về số lượng vụ tấn công khủng bố.",0.07029695662739609,0.3048780487804878,0.5833333333333334,0.3043478260869565,0.4583333333333333,0.7079309225082397,0.4089601472043678,0.7999999999999999,0.909090909090909,0.8095238095238095,0.909090909090909,0.9769818782806396,-0.3386631905769717,-0.49512195121951214,-0.3257575757575756,-0.505175983436853,-0.45075757575757563,-0.2690509557723999
43d3dbfd45e54ff9b677,"Ở quốc gia nào mà mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất?","Ở toàn cầu, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" đạt mức cao nhất với 66%.","Để trả lời câu hỏi này, cần xem biểu đồ về ""Sự hiện diện kỹ thuật số tuyệt vời"" ở các quốc gia. 
 
**Lưu ý:** 
* Bạn cần cung cấp biểu đồ để tôi có thể phân tích và trả lời câu hỏi. 
* Tôi có thể",0.0613651675146949,0.38587167137241885,0.49484536082474223,0.3157894736842105,0.4329896907216495,0.7006851434707642,0.5412760571176007,0.782820351758794,0.7999999999999999,0.7241379310344829,0.7666666666666667,0.9471379518508912,-0.47991088960290584,-0.3969486803863752,-0.3051546391752577,-0.40834845735027236,-0.3336769759450172,-0.24645280838012706
919986ca06dfbb510312,Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là bao nhiêu và năm nào?,"Số ca tử vong do sốt rét cao nhất là khoảng 22 trường hợp, xảy ra vào năm 1990.","Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là **1991**, với **1991** là năm cao nhất.",0.20619276306926465,0.5920209845665834,0.6229508196721312,0.4406779661016949,0.5573770491803278,0.8087939620018005,0.3622755743601024,0.7133152173913044,0.7333333333333334,0.5862068965517241,0.6666666666666666,0.8832709789276123,-0.15608281129083773,-0.12129423282472107,-0.11038251366120222,-0.14552893045002918,-0.10928961748633881,-0.07447701692581177
0a734ad24a1f77f4deeb,Giá trị của từ khóa 'income' là bao nhiêu?,Giá trị của từ khóa 'income' nằm khoảng 10^9.,"Để trả lời câu hỏi này, bạn cần cung cấp biểu đồ.",0.01571650849186369,0.03906250000000001,0.1875,0.0,0.1875,0.6534048914909363,0.7611606003349892,0.920940170940171,0.888888888888889,0.8,0.888888888888889,0.9827643632888794,-0.7454440918431255,-0.881877670940171,-0.701388888888889,-0.8,-0.701388888888889,-0.3293594717979431
7c507dac82cecc670a6d,Loại hàng nào có lượng TEU cao nhất và giá trị cụ thể là bao nhiêu?,"Loại hàng Chartered có lượng TEU cao nhất, với 2.841.498 TEU.","Để trả lời câu hỏi này, cần xem biểu đồ. 
 
**Ví dụ:** 
* Nếu biểu đồ cho thấy loại hàng ""Hàng hóa A"" có lượng TEU cao nhất với 1000 TEU, thì ta có câu trả lời là: ""Loại",0.09051219069092384,0.415359477124183,0.3888888888888889,0.3142857142857143,0.3888888888888889,0.6760773658752441,0.6591844162499148,0.9759221311475412,1.0,1.0,1.0,0.9789282083511353,-0.5686722255589909,-0.5605626540233583,-0.6111111111111112,-0.6857142857142857,-0.6111111111111112,-0.3028508424758911
cbb079d595317ae3f6ac,Khách nào ở lại lâu nhất trong khách sạn vào tháng 11 năm 2021?,Khách số 521 ở lại lâu nhất với 10 ngày.,"Để trả lời câu hỏi này, bạn cần xem biểu đồ về thời gian lưu trú của khách hàng trong khách sạn vào tháng 11 năm 2021. 
**Lưu ý:** 
* Biểu đồ cần có các điểm biểu diễn thời gian lưu trú của khách hàng",0.004620856909230222,0.03597122302158274,0.2619047619047619,0.0975609756097561,0.1904761904761905,0.6074987649917603,0.39073802494525,0.8730088495575221,0.9032258064516128,0.7586206896551724,0.9032258064516128,0.9293522834777832,-0.3861171680360198,-0.8370376265359394,-0.6413210445468509,-0.6610597140454163,-0.7127496159754223,-0.32185351848602295
195ec4c561ee4daaddc5,HICP đạt mức tăng trưởng cao nhất vào tháng nào trong năm 2018?,HICP đạt mức tăng trưởng cao nhất vào tháng 9 năm 2018 với mức 3.3%.,HICP đạt mức tăng trưởng cao nhất vào tháng **10** năm 2018.,0.4958271734659374,0.6552169421487604,0.8181818181818181,0.761904761904762,0.8181818181818181,0.8692709803581238,0.521873921269267,0.703125,0.8085106382978724,0.7111111111111111,0.8085106382978724,0.977924644947052,-0.026046747803329606,-0.04790805785123964,0.009671179883945724,0.050793650793650835,0.009671179883945724,-0.10865366458892822
aa76c7444aac03a9b3b5,Vật thể nào được ưa chuộng nhất?,Vật thể được ưa chuộng nhất là bánh với khoảng 9 người chọn.,"Xin lỗi, tôi cần thêm thông tin để trả lời câu hỏi. 
* Bạn có thể cung cấp biểu đồ cho tôi không? 
* Bạn có thể cho tôi biết loại biểu đồ đó là gì? 
* Bạn có thể cho tôi biết dữ liệu biểu đồ là gì?",0.005097615802300061,0.06622516556291391,0.2588235294117647,0.0,0.2117647058823529,0.6033101677894592,0.4231178541610578,0.8020325203252032,0.8837209302325582,0.7804878048780488,0.8837209302325582,0.9302083253860474,-0.41802023835875773,-0.7358073547622893,-0.6248974008207935,-0.7804878048780488,-0.6719562243502053,-0.32689815759658813
e1309fef750547d0be87,Thuật toán nào có độ chính xác cao nhất trên đồ thị?,"Dựa trên đồ thị, thuật toán 'scheme' và 'child' có độ chính xác cao nhất, xấp xỉ 9 và 9 lần lượt.","Để trả lời câu hỏi này, cần xem biểu đồ cụ thể. 
**Ví dụ:** 
* Nếu biểu đồ là biểu đồ phân tích dữ liệu về sự kiện, thuật toán có độ chính xác cao nhất là **mô hình phân tích dữ liệu theo thời gian**. 
* Nếu biểu",0.0635802343163574,0.27760622529644263,0.45360824742268047,0.2105263157894737,0.3711340206185567,0.6435911655426025,0.2592671170030563,0.4902071776293445,0.608695652173913,0.5,0.608695652173913,0.834519624710083,-0.19568688268669893,-0.21260095233290188,-0.1550874047512325,-0.2894736842105263,-0.23756163155535626,-0.19092845916748047
60c3580658199254c4a3,Quốc gia nào có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984?,"Chile có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984, vượt quá 7% GDP.","Để trả lời câu hỏi này, bạn cần cung cấp biểu đồ thu nhập khoáng sản của các quốc gia vào năm 1984.",0.06892964965915206,0.3690080683436165,0.4918032786885246,0.3389830508474576,0.4262295081967213,0.7450025677680969,0.6002314985235407,0.7645040439760513,0.7916666666666666,0.7391304347826085,0.7916666666666666,0.9397624135017396,-0.5313018488643887,-0.3954959756324348,-0.29986338797814205,-0.4001473839351509,-0.36543715846994534,-0.1947598457336427
f9514c7d309e638c60cb,Khu vực nào có giá trị chất lượng không khí cao nhất trong năm 2013?,"Clark có giá trị chất lượng không khí cao nhất trong năm 2013, xấp xỉ 55.","Xin lỗi, tôi cần thêm thông tin để trả lời câu hỏi này. 
* Bạn có thể cung cấp biểu đồ cho tôi không? 
* Bạn có thể cho tôi biết biểu đồ này về chất lượng không khí ở đâu?",0.013768570909032773,0.197265625,0.32911392405063294,0.1558441558441558,0.2278481012658228,0.6392830610275269,0.5085991394194219,0.8583990795529257,0.7450980392156864,0.6530612244897959,0.7058823529411765,0.8836280107498169,-0.49483056851038915,-0.6611334545529257,-0.41598411516505346,-0.4972170686456401,-0.47803425167535374,-0.24434494972229004
e0fac40bee0de5e4a44b,Đối tượng nào được ưa thích nhất và bao nhiêu người chọn nó?,"Đối tượng được ưa thích nhất là 'focus', với khoảng 6 người chọn.","Để trả lời câu hỏi ""Đối tượng nào được ưa thích nhất và bao nhiêu người chọn nó?"", cần xem biểu đồ. 
Ví dụ: 
* Nếu biểu đồ là biểu đồ cột, hãy cho biết đối tượng nào có chiều cao cột cao nhất.
* Nếu biểu đồ là biểu",0.02818128039562268,0.37817121150454486,0.38202247191011235,0.22988505747126434,0.3146067415730337,0.6736705303192139,1.0,0.999851851851852,1.0,1.0,1.0,0.9999998807907104,-0.9718187196043773,-0.6216806403473072,-0.6179775280898876,-0.7701149425287357,-0.6853932584269663,-0.3263293504714966
687d94b15f29c8096a72,Số lượng tử vong ở trẻ sơ sinh trong năm 1990 của nhóm quốc gia có thu nhập trung bình cao là bao nhiêu?,Khoảng 2.178.166 trường hợp.,"Xin lỗi, tôi không thể truy cập thông tin thời gian thực như dữ liệu biểu đồ.",0.018850319022747353,0.10638297872340427,0.1764705882352941,0.0,0.11764705882352941,0.6035557985305786,0.0096299436141881,0.0892857142857142,0.2222222222222222,0.0,0.1333333333333333,0.6370075941085815,0.009220375408559254,0.017097264437690066,-0.04575163398692811,0.0,-0.015686274509803894,-0.03345179557800293
f442a33f3bd8d0728c0a,Số con sinh ra trung bình trên mỗi phụ nữ trong năm 2009 là bao nhiêu?,1.58,"Xin lỗi, tôi cần thêm thông tin để trả lời câu hỏi này.",0.0,0.0,0.0,0.0,0.0,0.604283332824707,0.0142836325786592,0.2173913043478261,0.1818181818181818,0.1,0.1818181818181818,0.6078524589538574,-0.0142836325786592,-0.2173913043478261,-0.1818181818181818,-0.1,-0.1818181818181818,-0.0035691261291503906
06b8897d8c40ddcd92f4,Năm nào có tỷ lệ sinh cao nhất đối với Honduras?,"Năm 1976 có tỷ lệ sinh cao nhất đối với Honduras, khoảng 45 trẻ em trên 1000 người dân.","Dựa vào biểu đồ, năm nào có tỷ lệ sinh cao nhất đối với Honduras là **Năm 1960**. 


**Lưu ý:** 
* Bạn cần cung cấp biểu đồ để tôi có thể trả lời câu hỏi chính xác. 
* Tôi có thể phân tích biểu đồ",0.13853411725680145,0.4913705583756346,0.41379310344827586,0.25882352941176473,0.367816091954023,0.6789948344230652,0.6086700968648568,0.8139255702280912,0.8235294117647058,0.6938775510204083,0.7843137254901961,0.9328604340553284,-0.4701359796080554,-0.3225550118524566,-0.40973630831643,-0.43505402160864354,-0.4164976335361731,-0.2538655996322632
a742b3523be3becfb540,Doanh thu của công ty trong năm 2012 là bao nhiêu?,Doanh thu của công ty trong năm 2012 là 5.089 triệu USD.,"Xin lỗi, tôi cần thêm thông tin để trả lời câu hỏi. 

**Giải thích:**

Để trả lời câu hỏi về doanh thu của công ty trong năm 2012, tôi cần xem biểu đồ. 

**Để tôi có thể phân tích biểu đồ và trả lời câu hỏi,",0.08153649775569353,0.48380191237334097,0.30952380952380953,0.24390243902439024,0.30952380952380953,0.6171496510505676,0.6340466277046861,0.8972972972972975,0.8333333333333333,0.7647058823529411,0.8333333333333333,0.9708040952682496,-0.5525101299489926,-0.4134953849239565,-0.5238095238095237,-0.5208034433285509,-0.5238095238095237,-0.353654444217682
67748b00f3006fd41236,Năm nào có tỷ suất lợi nhuận gộp cao nhất?,"Năm 2015 và 2016 có tỷ suất lợi nhuận gộp cao nhất, đạt lần lượt là 46% và 46.2%.","Để trả lời câu hỏi này, cần xem biểu đồ về tỷ suất lợi nhuận gộp. 
 
**Lưu ý:** 
* Bạn cần cung cấp biểu đồ để tôi có thể phân tích và trả lời câu hỏi. 
* Tôi chỉ có thể trả lời dựa trên thông tin",0.025852698129040588,0.2302302302302302,0.42553191489361697,0.17391304347826086,0.3404255319148936,0.6459988355636597,0.3655281142832325,0.5641673446666382,0.6808510638297872,0.6222222222222222,0.6808510638297872,0.9248390793800354,-0.33967541615419194,-0.333937114436408,-0.25531914893617025,-0.44830917874396137,-0.3404255319148936,-0.27884024381637573
21d1e48876dcc18cc326,Tỷ lệ dân số nông thôn ở quần đảo Faroe vào năm 1940 là bao nhiêu?,Khoảng 83% dân số ở quần đảo Faroe sinh sống ở khu vực nông thôn vào năm 1940.,Không có thông tin về tỷ lệ dân số nông thôn ở quần đảo Faroe vào năm 1940 trong biểu đồ.,0.11330849383575524,0.5077262693156733,0.7547169811320756,0.47058823529411764,0.49056603773584906,0.8043136596679688,0.0024748094101847,0.072463768115942,0.1428571428571428,0.0769230769230769,0.1428571428571428,0.6978386044502258,0.11083368442557054,0.4352625011997313,0.6118598382749328,0.39366515837104077,0.34770889487870626,0.10647505521774292
8ece6e0a8cecb8ce6356,Năm nào có cán cân ngân sách tốt nhất (dư hụt ngân sách thấp nhất) theo biểu đồ này?,"Năm 2018 có cán cân ngân sách tốt nhất, với mức dư hụt chỉ là 1,81% GDP.","Xin lỗi, bạn cần cung cấp biểu đồ để tôi có thể phân tích và trả lời câu hỏi.",0.013756742073424323,0.059523809523809534,0.5,0.1111111111111111,0.35714285714285715,0.6290218234062195,0.2281684903997393,0.5379971590909091,0.6969696969696969,0.5625,0.5757575757575758,0.8761643767356873,-0.214411748326315,-0.4784733495670995,-0.1969696969696969,-0.4513888888888889,-0.21861471861471865,-0.24714255332946777
28daf3968a35ab54b538,Mặt hàng nào có doanh số bán cao nhất và doanh số bán là bao nhiêu?,"Mặt hàng ""unity"" có doanh số bán cao nhất với 8 đơn vị.","Xin lỗi, tôi cần biểu đồ để trả lời câu hỏi.",0.015635220893785457,0.03937007874015748,0.29411764705882354,0.0,0.23529411764705882,0.6713218092918396,0.3759663529467017,0.7389312977099237,0.8888888888888888,0.8235294117647058,0.8888888888888888,0.9525473713874816,-0.3603311320529163,-0.6995612189697662,-0.5947712418300652,-0.8235294117647058,-0.65359477124183,-0.281225562095642
80e86b64570fae0c3d16,"Vào năm 1980, quốc gia nào có tỷ lệ phụ nữ tự kinh doanh cao nhất?","Ý (Italy) có tỷ lệ phụ nữ tự kinh doanh cao nhất vào năm 1980, khoảng 26% tổng số việc làm của phụ nữ.",Không có thông tin về biểu đồ để trả lời câu hỏi.,0.006840172250303151,0.046082949308755755,0.25531914893617014,0.0,0.1702127659574468,0.6572938561439514,0.4392830731146739,0.5663756733090985,0.6153846153846153,0.6,0.6153846153846153,0.8966051340103149,-0.43244290086437076,-0.5202927240003428,-0.36006546644844517,-0.6,-0.4451718494271685,-0.23931127786636353
aa938b1abb77c3a276ff,Số ca tử vong do sốt rét ở Angola vào năm 1991 là bao nhiêu?,Khoảng 4.300 ca.,Tôi không thể cung cấp thông tin cụ thể về số ca tử vong do sốt rét ở Angola vào năm 1991.,0.011502783619900045,0.11363636363636363,0.1176470588235294,0.0,0.1176470588235294,0.5871716737747192,0.0132179476263772,0.238095238095238,0.24,0.0869565217391304,0.24,0.6434516906738281,-0.0017151640064771555,-0.12445887445887437,-0.1223529411764706,-0.0869565217391304,-0.1223529411764706,-0.05628001689910889
cba87f3ada6746497d3e,"Vào năm 1997, quốc gia nào có chi tiêu y tế công cao nhất tính theo phần trăm GDP?","Năm 1997, Tonga có mức chi tiêu y tế công cao nhất trong số các quốc gia được hiển thị trên đồ thị, khoảng 30% GDP.","* **Nhìn vào biểu đồ, ta thấy...** 
* **Kết luận là...**


**Ghi chú:** 

* Bạn cần cung cấp biểu đồ cho tôi để tôi có thể trả lời câu hỏi. 
* Hãy sử dụng ngôn ngữ chính xác và dễ hiểu.",0.004453323527690996,0.03773584905660377,0.4444444444444444,0.022727272727272724,0.2444444444444445,0.5900976657867432,0.2147472655869624,0.5467609313763159,0.5964912280701754,0.509090909090909,0.5263157894736843,0.8553192615509033,-0.2102939420592714,-0.5090250823197121,-0.15204678362573099,-0.48636363636363633,-0.28187134502923983,-0.26522159576416016
b5a4f2d84c526bf7ea1e,Giá trị nhượng quyền thương mại trong năm 2010 khoảng bao nhiêu triệu USD?,Giá trị nhượng quyền thương mại trong năm 2010 xấp xỉ 994 triệu USD.,Không có thông tin về giá trị nhượng quyền thương mại trong năm 2010.,0.3672056269893592,0.6289424860853432,0.6666666666666666,0.65,0.6666666666666666,0.8057959675788879,0.53107253497887,0.8063619174730285,0.7906976744186046,0.7317073170731706,0.7906976744186046,0.9530170559883118,-0.16386690798951076,-0.17741943138768534,-0.12403100775193798,-0.08170731707317058,-0.12403100775193798,-0.14722108840942383
3fb27f1c58bc35f2be7d,Tỷ lệ giới tính ở Mexico năm 1950 khoảng bao nhiêu?,Khoảng 94-95.,Không có thông tin về tỷ lệ giới tính ở Mexico năm 1950 trong dữ liệu mà tôi có.,0.012300686288463768,0.11627906976744187,0.06896551724137932,0.0,0.06896551724137932,0.5897501707077026,0.1351200154807034,0.3333333333333333,0.5714285714285715,0.4,0.5714285714285715,0.8240694999694824,-0.12281932919223963,-0.21705426356589144,-0.5024630541871922,-0.4,-0.5024630541871922,-0.23431932926177979
