id,question,ground_truth,response,bleu_seallms,meteor_seallms,rouge1_seallms,rouge2_seallms,rougeL_seallms,bertscore_seallms,bleu_vintern,meteor_vintern,rouge1_vintern,rouge2_vintern,rougeL_vintern,bertscore_vintern,delta_bleu,delta_meteor,delta_rouge1,delta_rouge2,delta_rougeL,delta_bertscore
1aa13ca2766358678e87,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là bao nhiêu?,Tỷ lệ nam giới trong độ tuổi 15-24 tham gia lực lượng lao động ở Eritrea năm 1995 khoảng 84%.,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là 70%.,0.04753592195677152,0.4990963855421686,0.6829268292682927,0.3076923076923077,0.43902439024390244,0.8876370191574097,0.0475359219567715,0.4990963855421686,0.6046511627906976,0.2926829268292683,0.4186046511627906,0.8757026195526123,2.0816681711721685e-17,0.0,0.0782756664775951,0.015009380863039434,0.020419739081111832,0.011934399604797363
fe2477d9debf1fb62a88,"Trong năm 2009, quốc gia nào có số tiền đầu tư cao nhất?","Trong năm 2009, Cộng hòa Kyrgyz có số tiền đầu tư cao nhất. Số tiền đầu tư khoảng 135 triệu USD.","Trong năm 2009, quốc gia có số tiền đầu tư cao nhất là Hoa Kỳ.",0.33026679178022084,0.5164271465211905,0.5833333333333334,0.4782608695652174,0.5833333333333334,0.8338038325309753,0.4555432305608524,0.6340579710144927,0.7407407407407408,0.6538461538461539,0.7407407407407408,0.8868023157119751,-0.12527643878063155,-0.1176308244933022,-0.15740740740740744,-0.17558528428093645,-0.15740740740740744,-0.052998483180999756
42615fe6a01b0561b2e8,Quốc gia nào có giá trung bình cao nhất?,Hoa Kỳ,Việt Nam có giá trung bình cao nhất trong 10 quốc gia được khảo sát.,0.0,0.0,0.0,0.0,0.0,0.6584011316299438,0.0188503190227473,0.25,0.2352941176470588,0.1333333333333333,0.2352941176470588,0.6807160973548889,-0.0188503190227473,-0.25,-0.2352941176470588,-0.1333333333333333,-0.2352941176470588,-0.02231496572494507
a0fc4d04878d5c5baf0c,Giá trị của 'expert' trên trục ngang là bao nhiêu?,Giá trị của 'expert' trên trục ngang là khoảng -4.,Giá trị của 'expert' trên trục ngang là 10.,0.6728850678464081,0.7781250000000001,0.8461538461538461,0.8333333333333333,0.8461538461538461,0.9470718502998352,0.842362674378975,0.920940170940171,0.896551724137931,0.888888888888889,0.896551724137931,0.9655155539512634,-0.16947760653256694,-0.14281517094017093,-0.050397877984084904,-0.05555555555555569,-0.050397877984084904,-0.018443703651428223
e359fd87cd666e2c95b8,Quốc gia nào có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015?,"Mexico có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015, với 26,8%.","Trong năm 2015, quốc gia có tỷ lệ động vật có vú bị đe dọa cao nhất là Ấn Độ.",0.5420662441541858,0.7782749971496977,0.7916666666666666,0.7391304347826085,0.6666666666666666,0.8747433423995972,0.7965670178751182,0.8880208333333333,0.9019607843137256,0.8979591836734695,0.9019607843137256,0.9821727275848388,-0.2545007737209324,-0.10974583618363554,-0.11029411764705899,-0.15882874889086096,-0.235294117647059,-0.10742938518524159
f4e00bbf60cd637b179f,Năm nào có số lượng hành khách cao nhất?,"Năm 2019 có số lượng hành khách cao nhất, đạt 44.34 triệu người.",Năm 2019 có số lượng hành khách cao nhất trong lịch sử của sân bay quốc tế Nội Bài.,0.44710186192584195,0.6059160305343513,0.6274509803921569,0.5306122448979592,0.6274509803921569,0.8102874755859375,0.6703420896351792,0.8436109345200256,0.9302325581395348,0.8780487804878048,0.9302325581395348,0.9805678725242616,-0.2232402277093372,-0.23769490398567428,-0.3027815777473779,-0.34743653558984555,-0.3027815777473779,-0.17028039693832409
8f4610502d0d50af9602,Năm nào tỷ lệ nhập học tại Kenya thấp nhất?,"Năm 2002, tỷ lệ nhập học sơ cấp tại Kenya thấp nhất, khoảng 62.5%.","Năm 2017, tỷ lệ nhập học tại Kenya thấp nhất trong vòng 15 năm qua.",0.2533654946448647,0.548559670781893,0.6956521739130435,0.5454545454545454,0.6956521739130435,0.8563553094863892,0.3725742310754033,0.7205058516833988,0.7441860465116279,0.5853658536585366,0.6976744186046512,0.9260806441307068,-0.11920873643053859,-0.1719461809015057,-0.04853387259858444,-0.039911308203991136,-0.002022244691607722,-0.06972533464431763
3d9dd8bed0478c7ddd43,Năm nào có số lượng vụ tấn công khủng bố cao nhất?,Năm 2007 có số vụ tấn công khủng bố cao nhất với 6.608 vụ.,"Năm 2016 có số lượng vụ tấn công khủng bố cao nhất trong lịch sử, với 13.895 vụ tấn công được ghi nhận.",0.23287896954139944,0.5462473055065648,0.6428571428571428,0.5185185185185185,0.6428571428571428,0.9054701924324036,0.4089601472043678,0.7999999999999999,0.909090909090909,0.8095238095238095,0.909090909090909,0.9769818782806396,-0.17608117766296835,-0.2537526944934352,-0.26623376623376616,-0.29100529100529104,-0.26623376623376616,-0.07151168584823608
43d3dbfd45e54ff9b677,"Ở quốc gia nào mà mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất?","Ở toàn cầu, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" đạt mức cao nhất với 66%.","Việc xác định quốc gia có mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất có thể phụ thuộc vào nhiều yếu tố khác nhau như tốc độ phát triển công nghệ, sự hỗ trợ từ chính phủ, sự tham gia của các doanh nghiệp và cộng",0.21894254112401984,0.49356291222729576,0.5272727272727273,0.4074074074074074,0.4727272727272727,0.778478741645813,0.5412760571176007,0.782820351758794,0.7999999999999999,0.7241379310344829,0.7666666666666667,0.9471379518508912,-0.3223335159935809,-0.2892574395314983,-0.2727272727272726,-0.3167305236270755,-0.293939393939394,-0.16865921020507824
919986ca06dfbb510312,Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là bao nhiêu và năm nào?,"Số ca tử vong do sốt rét cao nhất là khoảng 22 trường hợp, xảy ra vào năm 1990.","Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là 35.000 ca, xảy ra vào năm 1997.",0.43600387912116445,0.8420608108108106,0.7419354838709677,0.6,0.6774193548387097,0.8953660726547241,0.3622755743601024,0.7133152173913044,0.7333333333333334,0.5862068965517241,0.6666666666666666,0.8832709789276123,0.07372830476106207,0.1287455934195062,0.008602150537634357,0.01379310344827589,0.010752688172043112,0.012095093727111816
0a734ad24a1f77f4deeb,Giá trị của từ khóa 'income' là bao nhiêu?,Giá trị của từ khóa 'income' nằm khoảng 10^9.,Giá trị của từ khóa 'income' là 100.,0.4894088625380657,0.625,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.9119314551353455,0.7611606003349892,0.920940170940171,0.888888888888889,0.8,0.888888888888889,0.9827643632888794,-0.2717517377969235,-0.295940170940171,-0.22222222222222232,-0.1636363636363637,-0.22222222222222232,-0.07083290815353394
7c507dac82cecc670a6d,Loại hàng nào có lượng TEU cao nhất và giá trị cụ thể là bao nhiêu?,"Loại hàng Chartered có lượng TEU cao nhất, với 2.841.498 TEU.","Loại hàng có lượng TEU cao nhất thường là hàng hóa nông sản như gạo, cà phê, hạt điều, khoai tây, v.v. Giá trị cụ thể của các loại hàng này có thể thay đổi tùy thuộc vào thị trường và thời điểm. Tuy nhiên, giá trị của một TE",0.09321701825411031,0.56241426611797,0.2708333333333333,0.19148936170212763,0.2708333333333333,0.6653903722763062,0.6591844162499148,0.9759221311475412,1.0,1.0,1.0,0.9789282083511353,-0.5659673979958044,-0.41350786502957126,-0.7291666666666667,-0.8085106382978724,-0.7291666666666667,-0.3135378360748291
cbb079d595317ae3f6ac,Khách nào ở lại lâu nhất trong khách sạn vào tháng 11 năm 2021?,Khách số 521 ở lại lâu nhất với 10 ngày.,"Để trả lời câu hỏi này, tôi cần biết dữ liệu cụ thể về số lượng khách hàng đã ở lại khách sạn vào tháng 11 năm 2021. Nếu bạn có dữ liệu đó, vui lòng cung cấp để tôi có thể phân tích và trả lời câu hỏi của bạn.",0.010032055247005962,0.17996870109546165,0.26373626373626374,0.06741573033707865,0.1758241758241758,0.6388660073280334,0.39073802494525,0.8730088495575221,0.9032258064516128,0.7586206896551724,0.9032258064516128,0.9293522834777832,-0.38070596969824405,-0.6930401484620605,-0.6394895427153491,-0.6912049593180938,-0.7274016306274369,-0.29048627614974976
195ec4c561ee4daaddc5,HICP đạt mức tăng trưởng cao nhất vào tháng nào trong năm 2018?,HICP đạt mức tăng trưởng cao nhất vào tháng 9 năm 2018 với mức 3.3%.,HICP (Index of Consumer Price) đạt mức tăng trưởng cao nhất vào tháng 12 năm 2018.,0.4333207865423752,0.6317148760330579,0.7499999999999999,0.6521739130434783,0.7499999999999999,0.8607927560806274,0.521873921269267,0.703125,0.8085106382978724,0.7111111111111111,0.8085106382978724,0.977924644947052,-0.0885531347268918,-0.07141012396694213,-0.05851063829787251,-0.05893719806763287,-0.05851063829787251,-0.11713188886642456
aa76c7444aac03a9b3b5,Vật thể nào được ưa chuộng nhất?,Vật thể được ưa chuộng nhất là bánh với khoảng 9 người chọn.,"Vật thể được ưa chuộng nhất phụ thuộc vào mục đích sử dụng cụ thể. Tuy nhiên, trong nhiều lĩnh vực như y học, vật liệu, công nghệ, vật lý, vật lý hóa học, vật lý sinh học, vật lý lượng tử, vật lý hạt nhân, vật lý vi mô",0.0641492151460376,0.33150684931506846,0.326530612244898,0.20833333333333334,0.30612244897959184,0.7103367447853088,0.4231178541610578,0.8020325203252032,0.8837209302325582,0.7804878048780488,0.8837209302325582,0.9302083253860474,-0.3589686390150202,-0.47052567101013476,-0.5571903179876602,-0.5721544715447154,-0.5775984812529663,-0.21987158060073853
e1309fef750547d0be87,Thuật toán nào có độ chính xác cao nhất trên đồ thị?,"Dựa trên đồ thị, thuật toán 'scheme' và 'child' có độ chính xác cao nhất, xấp xỉ 9 và 9 lần lượt.","Thuật toán có độ chính xác cao nhất trên đồ thị thường là thuật toán tìm kiếm nhanh (QuickSort) hoặc thuật toán sắp xếp nhanh (MergeSort). Cả hai thuật toán này đều có độ phức tạp thời gian trung bình là O(n log n), tức là n",0.06344828838636386,0.2525,0.42424242424242425,0.30927835051546393,0.3434343434343434,0.7070305347442627,0.2592671170030563,0.4902071776293445,0.608695652173913,0.5,0.608695652173913,0.834519624710083,-0.19581882861669248,-0.2377071776293445,-0.18445322793148872,-0.19072164948453607,-0.26526130873956955,-0.1274890899658203
60c3580658199254c4a3,Quốc gia nào có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984?,"Chile có tỷ lệ thu nhập khoáng sản cao nhất vào năm 1984, vượt quá 7% GDP.","Vào năm 1984, quốc gia có tỷ lệ thu nhập khoáng sản cao nhất là Canada. Canada là một trong những quốc gia lớn về khai thác khoáng sản và có nguồn tài nguyên thiên nhiên phong phú, đặc biệt là kim loại quý như vàng, bạc, thạch",0.14416980526648998,0.4939507540257307,0.43750000000000006,0.3404255319148936,0.375,0.77946937084198,0.6002314985235407,0.7645040439760513,0.7916666666666666,0.7391304347826085,0.7916666666666666,0.9397624135017396,-0.45606169325705076,-0.27055328995032063,-0.3541666666666666,-0.3987049028677149,-0.41666666666666663,-0.16029304265975963
f9514c7d309e638c60cb,Khu vực nào có giá trị chất lượng không khí cao nhất trong năm 2013?,"Clark có giá trị chất lượng không khí cao nhất trong năm 2013, xấp xỉ 55.","Trong năm 2013, khu vực có giá trị chất lượng không khí cao nhất là khu vực Bắc Kinh, Trung Quốc.",0.36821398145189993,0.7507368664393457,0.6538461538461539,0.6000000000000001,0.5,0.7989914417266846,0.5085991394194219,0.8583990795529257,0.7450980392156864,0.6530612244897959,0.7058823529411765,0.8836280107498169,-0.140385157967522,-0.10766221311358004,-0.09125188536953255,-0.05306122448979578,-0.20588235294117652,-0.08463656902313232
e0fac40bee0de5e4a44b,Đối tượng nào được ưa thích nhất và bao nhiêu người chọn nó?,"Đối tượng được ưa thích nhất là 'focus', với khoảng 6 người chọn.","Đối tượng được ưa thích nhất trong biểu đồ là ""Người dùng"" với số lượng người chọn là 100.",0.17694975149532557,0.5378035988057775,0.7083333333333333,0.5217391304347826,0.7083333333333333,0.8603000044822693,1.0,0.999851851851852,1.0,1.0,1.0,0.9999998807907104,-0.8230502485046745,-0.46204825304607444,-0.29166666666666674,-0.4782608695652174,-0.29166666666666674,-0.13969987630844116
687d94b15f29c8096a72,Số lượng tử vong ở trẻ sơ sinh trong năm 1990 của nhóm quốc gia có thu nhập trung bình cao là bao nhiêu?,Khoảng 2.178.166 trường hợp.,"Xin lỗi, tôi không thể cung cấp thông tin cụ thể về số liệu thống kê thời gian thực hoặc dữ liệu chi tiết như vậy. Tuy nhiên, bạn có thể tìm kiếm thông tin này trên các nguồn tin cậy như cơ quan thống kê quốc gia hoặc tổ chức y tế. Nếu",0.005157142709886005,0.06944444444444446,0.08791208791208792,0.0,0.06593406593406594,0.5627987384796143,0.0096299436141881,0.0892857142857142,0.2222222222222222,0.0,0.1333333333333333,0.6370075941085815,-0.004472800904302095,-0.019841269841269743,-0.13431013431013428,0.0,-0.06739926739926737,-0.07420885562896729
f442a33f3bd8d0728c0a,Số con sinh ra trung bình trên mỗi phụ nữ trong năm 2009 là bao nhiêu?,1.58,"Biểu đồ số con sinh ra trung bình trên mỗi phụ nữ trong năm 2009 có thể được tìm thấy tại đây: https://www.kaggle.com/c/heart-disease/discussion/134586#latest-134607

Biểu đồ này",0.0,0.0,0.0,0.0,0.0,0.5580015778541565,0.0142836325786592,0.2173913043478261,0.1818181818181818,0.1,0.1818181818181818,0.6078524589538574,-0.0142836325786592,-0.2173913043478261,-0.1818181818181818,-0.1,-0.1818181818181818,-0.04985088109970093
06b8897d8c40ddcd92f4,Năm nào có tỷ lệ sinh cao nhất đối với Honduras?,"Năm 1976 có tỷ lệ sinh cao nhất đối với Honduras, khoảng 45 trẻ em trên 1000 người dân.",Năm 2018 có tỷ lệ sinh cao nhất đối với Honduras.,0.33786419295334214,0.5419222903885481,0.65,0.5789473684210525,0.65,0.8841360211372375,0.6086700968648568,0.8139255702280912,0.8235294117647058,0.6938775510204083,0.7843137254901961,0.9328604340553284,-0.2708059039115147,-0.2720032798395431,-0.17352941176470582,-0.11493018259935572,-0.13431372549019605,-0.04872441291809082
a742b3523be3becfb540,Doanh thu của công ty trong năm 2012 là bao nhiêu?,Doanh thu của công ty trong năm 2012 là 5.089 triệu USD.,"Biểu đồ doanh thu của công ty trong năm 2012 có thể được sử dụng để phân tích và so sánh các con số kinh tế của công ty trong từng năm. Tuy nhiên, để trả lời câu hỏi này, tôi cần một biểu đồ cụ thể hoặc dữ liệu thống kê",0.09241713818460442,0.41481810115350487,0.28888888888888886,0.2272727272727273,0.28888888888888886,0.6599252223968506,0.6340466277046861,0.8972972972972975,0.8333333333333333,0.7647058823529411,0.8333333333333333,0.9708040952682496,-0.5416294895200817,-0.4824791961437926,-0.5444444444444444,-0.5374331550802138,-0.5444444444444444,-0.31087887287139904
67748b00f3006fd41236,Năm nào có tỷ suất lợi nhuận gộp cao nhất?,"Năm 2015 và 2016 có tỷ suất lợi nhuận gộp cao nhất, đạt lần lượt là 46% và 46.2%.",Năm 2019 có tỷ suất lợi nhuận gộp cao nhất trong các năm kể trên.,0.24491916662698757,0.40149806701030927,0.6153846153846153,0.52,0.6153846153846153,0.8377885222434998,0.3655281142832325,0.5641673446666382,0.6808510638297872,0.6222222222222222,0.6808510638297872,0.9248390793800354,-0.12060894765624494,-0.16266927765632894,-0.06546644844517191,-0.10222222222222221,-0.06546644844517191,-0.08705055713653564
21d1e48876dcc18cc326,Tỷ lệ dân số nông thôn ở quần đảo Faroe vào năm 1940 là bao nhiêu?,Khoảng 83% dân số ở quần đảo Faroe sinh sống ở khu vực nông thôn vào năm 1940.,Biểu đồ dân số của quần đảo Faroe cho thấy tỷ lệ dân số nông thôn ở đây là khoảng 25%.,0.033271889139709514,0.35002055921052627,0.6037735849056605,0.35294117647058826,0.4528301886792452,0.8041179776191711,0.0024748094101847,0.072463768115942,0.1428571428571428,0.0769230769230769,0.1428571428571428,0.6978386044502258,0.030797079729524814,0.27755679109458425,0.46091644204851767,0.27601809954751133,0.3099730458221024,0.10627937316894531
8ece6e0a8cecb8ce6356,Năm nào có cán cân ngân sách tốt nhất (dư hụt ngân sách thấp nhất) theo biểu đồ này?,"Năm 2018 có cán cân ngân sách tốt nhất, với mức dư hụt chỉ là 1,81% GDP.","Biểu đồ này không cung cấp thông tin cụ thể về năm nào có cán cân ngân sách tốt nhất hoặc dư hụt ngân sách thấp nhất. Tuy nhiên, bạn có thể tìm hiểu thêm thông tin từ các nguồn tài chính hoặc báo cáo chính thức của chính phủ để biết được năm nào có",0.09194664155364932,0.2307692307692308,0.38016528925619836,0.2689075630252101,0.3305785123966942,0.6953840255737305,0.2281684903997393,0.5379971590909091,0.6969696969696969,0.5625,0.5757575757575758,0.8761643767356873,-0.13622184884608998,-0.3072279283216782,-0.31680440771349855,-0.2935924369747899,-0.24517906336088158,-0.1807803511619568
28daf3968a35ab54b538,Mặt hàng nào có doanh số bán cao nhất và doanh số bán là bao nhiêu?,"Mặt hàng ""unity"" có doanh số bán cao nhất với 8 đơn vị.",Biểu đồ dưới đây cho thấy mặt hàng có doanh số bán cao nhất là mặt hàng A với doanh số bán là 100.000.000 đồng.,0.1849304691034943,0.4574275362318841,0.5454545454545455,0.41509433962264153,0.5454545454545455,0.7784011960029602,0.3759663529467017,0.7389312977099237,0.8888888888888888,0.8235294117647058,0.8888888888888888,0.9525473713874816,-0.1910358838432074,-0.2815037614780396,-0.3434343434343433,-0.4084350721420643,-0.3434343434343433,-0.17414617538452137
80e86b64570fae0c3d16,"Vào năm 1980, quốc gia nào có tỷ lệ phụ nữ tự kinh doanh cao nhất?","Ý (Italy) có tỷ lệ phụ nữ tự kinh doanh cao nhất vào năm 1980, khoảng 26% tổng số việc làm của phụ nữ.","Vào năm 1980, quốc gia có tỷ lệ phụ nữ tự kinh doanh cao nhất là Hoa Kỳ.",0.2956063653089218,0.5209897397397396,0.679245283018868,0.5490196078431373,0.45283018867924524,0.8568872213363647,0.4392830731146739,0.5663756733090985,0.6153846153846153,0.6,0.6153846153846153,0.8966051340103149,-0.1436767078057521,-0.04538593356935894,0.06386066763425269,-0.050980392156862675,-0.16255442670537007,-0.039717912673950195
aa938b1abb77c3a276ff,Số ca tử vong do sốt rét ở Angola vào năm 1991 là bao nhiêu?,Khoảng 4.300 ca.,Số ca tử vong do sốt rét ở Angola vào năm 1991 là 200.000.,0.01553712569276035,0.125,0.08695652173913045,0.0,0.08695652173913045,0.631156325340271,0.0132179476263772,0.238095238095238,0.24,0.0869565217391304,0.24,0.6434516906738281,0.002319178066383149,-0.113095238095238,-0.15304347826086956,-0.0869565217391304,-0.15304347826086956,-0.012295365333557129
cba87f3ada6746497d3e,"Vào năm 1997, quốc gia nào có chi tiêu y tế công cao nhất tính theo phần trăm GDP?","Năm 1997, Tonga có mức chi tiêu y tế công cao nhất trong số các quốc gia được hiển thị trên đồ thị, khoảng 30% GDP.","Năm 1997, quốc gia có chi tiêu y tế công cao nhất tính theo phần trăm GDP là Ý.",0.15036719131287268,0.4130450270732402,0.6885245901639345,0.5084745762711865,0.5901639344262295,0.8194559216499329,0.2147472655869624,0.5467609313763159,0.5964912280701754,0.509090909090909,0.5263157894736843,0.8553192615509033,-0.0643800742740897,-0.13371590430307567,0.09203336209375912,-0.0006163328197225093,0.0638481449525452,-0.03586333990097046
b5a4f2d84c526bf7ea1e,Giá trị nhượng quyền thương mại trong năm 2010 khoảng bao nhiêu triệu USD?,Giá trị nhượng quyền thương mại trong năm 2010 xấp xỉ 994 triệu USD.,"Giá trị nhượng quyền thương mại trong năm 2010 khoảng 3,5 tỷ USD.",0.5193071778680676,0.7215909090909091,0.7317073170731706,0.6666666666666667,0.7317073170731706,0.9450395107269287,0.53107253497887,0.8063619174730285,0.7906976744186046,0.7317073170731706,0.7906976744186046,0.9530170559883118,-0.011765357110802399,-0.08477100838211948,-0.05899035734543401,-0.06504065040650386,-0.05899035734543401,-0.007977545261383057
3fb27f1c58bc35f2be7d,Tỷ lệ giới tính ở Mexico năm 1950 khoảng bao nhiêu?,Khoảng 94-95.,"Tỷ lệ giới tính ở Mexico năm 1950 khoảng 102,7 nam cho mỗi 100 nữ.",0.01428363257865929,0.24390243902439027,0.16666666666666669,0.09090909090909091,0.16666666666666669,0.5484002232551575,0.1351200154807034,0.3333333333333333,0.5714285714285715,0.4,0.5714285714285715,0.8240694999694824,-0.12083638290204411,-0.08943089430894305,-0.4047619047619048,-0.3090909090909091,-0.4047619047619048,-0.27566927671432495
